마번,마명,성별,연령,레이팅1,수득상금(천원),마주,부마명,모마명,조교사이름,조교사번호,총경기,1st,2st,3st,산지,level
45351,큐피드워리어,1,2,30,"33,000",서순배,선더모카신,큐피드레이디,신삼영,41,1,1,0,0,0,5
42076,큐피드원더,2,4,53,"115,540",서순배,애니기븐새터데이,원더데이,이희영,13,18,3,4,0,0,3
44162,큐피드웨이,2,3,36,"57,600",서순배,테이크차지인디,가니쉬드웨이지스,서범석,12,9,2,1,0,0,4
45107,큐피드점보,2,3,41,"69,400",서순배,카우보이칼,점보스피드,이희영,13,5,2,1,1,0,4
45870,큐피드챔프,2,2,0,"15,600",서순배,티즈원더풀,무적의챔프,김동철,53,2,0,1,0,0,6
40925,큐피드코리아,0,5,27,"26,680",서순배,애니기븐새터데이,쿠킨아웃,이희영,13,19,0,2,2,0,5
45350,크레이지러브,2,2,28,"25,000",서창식,머스킷맨,산타마리,강환민,31,4,0,2,0,0,5
45259,크로마이트,1,2,0,"16,800",박기태,페더럴리스트,레인어브타라,전승규,25,2,0,0,2,0,6
45322,클라우드나인,1,2,0,"8,400",김근영,연승대로,월드퀸,휴양마,999,2,0,0,1,0,6
43124,클라우터,0,4,23,"23,700",김용래,애니기븐새터데이,금빛승리,배휴준,29,26,0,1,2,0,5
45075,클래스희망,2,3,0,"1,600",희망홀스,카우보이칼,태피튜드,휴양마,999,2,0,0,0,0,6
44617,클래식스타,2,3,31,"29,200",(주)나스카,페더럴리스트,실버스피닝,강환민,31,4,1,0,1,0,5
43918,클레어베스트,1,3,31,"36,950",박민지,포리스트캠프,돈나구스카,송문길,40,5,1,1,0,0,5
45094,클레어파워,0,3,0,"8,700",박민지,테스타마타,셀라,손영표,2,7,0,0,1,0,6
45905,클로버파티,1,2,0,0,김용래,지롤라모,샤인클로버,배휴준,29,1,0,0,0,0,6
38854,클리어검,2,6,92,"661,780",조창석,클리어어템프트,쾌검,휴양마,999,28,6,5,3,0,1
43593,클린업샤인,2,5,67,"168,510",씨유네트워크,AWESOME OF COURSE,SHINING MOMENT,강환민,31,20,3,2,3,1,2
40349,클린업해피,0,5,97,"327,500",씨유네트워크,PAYNTER,드림딜라이트,박재우,50,19,6,6,3,0,1
44968,킹덤스톰,0,4,45,"30,400",양순희,CONGRATS,BAVARIAN BELLE,배대선,20,13,1,0,1,1,4
43691,킹마운틴,1,3,33,"30,300",이미경,애니기븐새터데이,셈바왕,홍대유,6,12,0,3,1,0,5
44177,킹스아이,1,3,43,"45,350",금악목장,페더럴리스트,펠라피네,휴양마,999,6,2,0,1,0,4
42675,킹심바,0,4,29,"28,060",이관형,컬러즈플라잉,골든데일,강성오,9,15,1,1,1,0,5
44487,킹아너,1,3,40,"56,750",희망홀스,투아너앤드서브,정보왕,박윤규,4,8,2,1,2,0,4
40258,킹에이스,1,5,43,"74,600",박철근,테스타마타,오마이크릭,전승규,25,9,1,4,1,0,4
41042,킹칸모르,1,5,57,"152,230",이중연,한센,빅터헌터,휴양마,999,24,4,3,1,0,3
46511,킹칼레,0,3,38,"3,000",박호균,바이언,SHUNGO,휴양마,999,2,0,0,0,1,4
45109,타라타라타라,1,4,34,"2,000",청수,바이언,DANCING DAISY,휴양마,999,8,0,0,0,1,4
45915,타우루스퀸,2,2,0,"13,200",허장원,테이크차지인디,반지의장미,송문길,40,1,0,1,0,0,6
43924,타이탄삭스,1,3,46,"104,000",김창식,퍼지,천억이,이신영,14,12,2,1,5,0,4
40386,탁트인,2,5,54,"185,560",김광명,한센,스트리트골드,문병기,21,25,3,3,3,0,3
43769,탄산,2,3,0,"6,000",배은정,위드디스팅션,트랜스퍼메이션,김윤섭,32,6,0,0,0,0,6
43123,탑퀄리티,0,4,46,"81,800",김정철,디바인파크,나우코프위드디스,박종곤,1,15,2,3,2,0,4
42419,태양타고,2,4,40,"88,620",최성룡,디바인파크,최초로,김동철,53,20,1,2,4,0,4
46593,탭다운,1,3,37,"14,400",최상일,ANCHOR DOWN,FUZZY KIM,서인석,33,7,0,0,1,1,4
44478,탱자,1,3,0,"13,300",임한용,한센,이스트퀸,박병일,27,5,0,1,1,0,6
44488,터치나인,1,3,46,"101,800",강현철,FED BIZ,골든로즈Ⅱ,강성오,9,12,3,0,2,0,4
44326,터프가이,1,3,41,"65,300",(주)디알엠씨티,메니피,금빛물결,정호익,10,7,2,0,1,0,4
42738,터프맨,0,4,55,"97,710",김광명,테이크차지인디,패티즈스위트송,정호익,10,16,4,3,1,0,3
43843,터프여제,2,3,0,"8,800",김광명,테이크차지인디,스트리트골드,정호익,10,7,0,1,0,0,6
44554,테스조이,2,3,0,0,김광영,테스타마타,조이너피스,휴양마,999,3,0,0,0,0,6
44378,테이크머니,0,3,31,"13,750",김용래,테이크차지인디,리버포리스트,휴양마,999,5,1,0,0,0,5
46338,테이크뮤직,2,2,31,"46,200",이미경,테이크차지인디,우승이야기,곽영효,19,3,1,1,0,0,5
45100,텐배거,1,3,36,"54,200",김명식,카우보이칼,슈거빅토리,휴양마,999,13,2,0,1,0,4
42494,토루크막토,2,4,0,"3,540",김봉섭,애니기븐새터데이,팬시폴리,휴양마,999,16,0,0,0,0,6
45283,토호스카이,1,2,31,"35,400",최임규,투아너앤드서브,물보라,김동균,52,4,1,0,0,0,5
41199,톱시드,0,5,59,"146,650",임동현,LOUIS QUATORZE,미그레이팅우르술,박병일,27,20,4,3,5,0,3
44028,톱클래스,1,3,39,"58,350",김기종,올드패션드,로드언드프레이즈,강성오,9,9,2,1,0,0,4
43941,톱포지션,2,3,0,"13,350",(주)디알엠씨티,카우보이칼,브룩헤이븐,이관호,42,8,0,0,2,0,6
44454,투게더웨이,1,3,0,"2,250",김봉겸,한센,스틸홈,배대선,20,7,0,0,0,0,6
45424,투어퀸,2,2,30,"33,000",이경호,티즈원더풀,컨셉리처블,이준철,48,2,1,0,0,0,5
42321,투에이스,0,4,0,"8,100",강현찬,탐라에이스,에이스마린,임채덕,35,14,0,1,0,0,6
44179,투투키튼,2,3,0,"1,000",강용익,커널존,런키튼런,조현수,11,3,0,0,0,0,6
45822,투혼기상,2,2,30,"33,000",김근영,한센,해운대기상,최영주,3,1,1,0,0,0,5
43957,트레비트,1,3,0,"1,000",노병석,컬러즈플라잉,파워앤스피드,손영표,2,6,0,0,0,0,6
43738,트로트퀸,2,3,31,"30,850",김영근,선더모카신,아가워,김동균,52,11,0,3,1,0,5
43105,트로팅라일리,0,4,65,"133,850",공이공팔,선더모카신,다야몬드스테파니,리카디,34,8,4,1,2,0,3
43533,트리플킹덤,1,5,70,"144,650",선용호,SKY KINGDOM,TIZ THE TIDE,박재우,50,23,2,3,4,1,2
43676,특별,2,3,29,"33,000",배은정,미스치비어슬리,세이유윌,전승규,25,4,1,0,0,0,5
42186,티나,2,4,39,"50,260",곽홍석,애니기븐새터데이,플리트코즈웨이,이관호,42,17,0,4,3,0,4
50621,티시패밀리,2,2,40,"10,500",김한수,섀클포드,업점프드더데블,김동균,52,2,0,0,1,1,4
44024,티즈로켓,0,3,0,0,송암축산,티즈웨이,희망로켓,조현수,11,2,0,0,0,0,6
44814,티즈바로우즈,1,3,49,"108,400",이노쿠마 히로츠구,티즈웨이,케이랜즈로즈,서인석,33,7,2,2,0,0,4
41216,티즈블랙,0,5,46,"77,360",유길상,오피서,슬램댄싱,우창구,5,13,3,2,1,0,4
44824,티즈석세스,2,3,45,"61,600",이종욱,티즈웨이,퀘스트포석세스,이준철,48,4,2,2,0,0,4
45658,티즈에너지,0,4,36,"24,150",최상기,STRONG MANDATE,WIND ENERGY,서인석,33,13,0,1,0,1,4
46028,티즈인디,2,2,0,"13,200",이종욱,테이크차지인디,아이디이천,이준철,48,1,0,1,0,0,6
43338,티즈파이팅,0,4,27,"17,500",신승열,티즈원더풀,더스티즈튠,안병기,22,12,0,2,0,0,5
44020,티즈헌터,1,3,0,0,송암축산,티즈웨이,준벨러,최용구,8,6,0,0,0,0,6
41619,티케이데이,2,5,51,"212,575",김태권,머스킷맨,인디언명운,휴양마,999,30,1,6,4,0,3
40454,티케파이어,1,5,72,"200,630",손병현,인디밴드,리스킨잇올,휴양마,999,20,5,2,2,0,2
43263,티파니블루,2,4,31,"28,910",오호극,카우보이칼,플라이톱퀸,박윤규,4,11,1,1,0,0,5
50040,파르키우스,1,2,32,"35,400",말사모,테스타마타,범블비,안병기,22,3,1,0,0,0,5
42440,파워돌풍,1,4,30,"22,890",박정재,티즈원더풀,차이나골드,휴양마,999,8,1,0,2,0,5
44628,파워박스,1,3,51,"98,750",정형철,엑톤파크,메즈머리징레이디,송문길,40,12,3,1,0,0,3
43754,파워케이,1,3,34,"44,200",강경운,지롤라모,랩소디,송문길,40,3,1,0,2,0,5
40666,파워타워,2,5,43,"109,000",윤지중,한센,퍼스트클래스캣,휴양마,999,16,1,3,3,0,4
45622,파워풀삭스,1,2,0,"6,800",김창식,티즈원더풀,비바비노,이관호,42,4,0,0,0,0,6
45564,파워풀화성,0,2,0,"5,600",조중호,페더럴리스트,서머오페라,곽영효,19,4,0,0,1,0,6
45475,파워플레이,2,2,0,0,조현영,카우보이칼,파워팩,최영주,3,1,0,0,0,0,6
45156,파이널참,1,3,28,"26,000",김명식,티즈원더풀,화이널멜로디,송문길,40,9,1,0,0,0,5
45339,파이널축제,1,2,0,"2,400",정기환,지롤라모,월드퀵,김동균,52,2,0,0,0,0,6
50538,파이어걸,2,2,57,"82,500",에스지이건설,PIONEEROF THE NILE,JUST BE KIND,박재우,50,2,2,0,0,1,3
42758,파이어로드,1,4,41,"50,060",손병철,어플릿익스프레스,셔윈포레스트,김윤섭,32,10,3,1,1,0,4
45397,파이어파워,1,2,0,0,이관형,티즈원더풀,바다새,휴양마,999,1,0,0,0,0,6
42805,파이팅대디,0,4,54,"117,920",김정철,콩코드포인트,스캣대디즈브리즈,최봉주,16,17,4,3,0,0,3
45394,파인캠프,2,2,0,0,이종훈,콩코드포인트,스팅캠프,송문길,40,1,0,0,0,0,6
44046,파인팜,2,3,30,"33,000",럭키팜,한센,폭풍히어로,박재우,50,4,1,0,0,0,5
43356,파크윈,1,5,69,"183,360",임재형,디바인파크,천상의여왕,안해양,26,19,6,3,0,0,2
33142,파티파워,2,9,23,"144,800",조병해,OREWA MATTERUZE,파스디프라블럼,박희철,15,79,2,4,7,0,5
44860,팍스누리,2,3,0,"1,000",임두인,밥앤드존,패스트앤플래시미,안해양,26,5,0,0,0,0,6
44126,패스트트랙,1,3,36,"45,750",피닉스,테이크차지인디,엑스파일,강환민,31,14,2,0,0,0,4
44542,퍼미션투윈,1,3,0,"10,800",임병효,록하드텐,파이스타미스터리,휴양마,999,6,0,1,0,0,6
41857,퍼스트드림,1,5,47,"73,050",박재범,FIRST SAMURAI,GALLOPING GIRAFFE,문병기,21,25,2,1,0,1,4
43944,퍼스트슈,1,3,0,"6,500",전영애,영천에이스,모너,휴양마,999,3,0,0,1,0,6
44133,퍼지데이,0,3,33,"35,200",송용만,퍼지,댄싱스타,최용구,8,4,0,3,0,0,5
45533,퍼펙트건맨,1,2,30,"19,750",박재범,올드패션드,스칼렛스타렛,최용건,51,4,1,0,0,0,5
45672,퍼펙트타임,2,3,31,"24,000",김은갑,올드패션드,빛나는새벽,손영표,2,11,1,1,1,0,5
41373,퍼펙트파워,0,5,46,"104,500",지성한,컬러즈플라잉,에스에스벨,최상식,28,27,3,3,1,0,4
44900,퍼플스톰,0,3,0,"1,600",퍼플라인,투아너앤드서브,백만부자,박천서,54,5,0,0,0,0,6
43756,퍼플케이,2,3,53,"145,700",강경운,메니피,프러클레임,휴양마,999,11,3,2,2,0,3
44675,펀크레이지,1,3,28,"30,800",전영애,카우보이칼,호프포,휴양마,999,7,1,1,0,0,5
39133,페더럴캣,1,6,32,"131,180",최성룡,페더럴리스트,벨몬트그레이스,김윤섭,32,41,3,2,5,0,5
40269,페더럴킹,1,5,29,"74,240",최성룡,페더럴리스트,펠라피네,김동철,53,37,2,2,5,0,5
43758,포사포사,1,3,31,"31,250",박시용,테이크차지인디,신청파,휴양마,999,13,1,1,1,0,5
44527,포에버드림,0,3,82,"251,100",베스트샤인조합,에치드,투어캠프,이관호,42,12,6,1,0,0,1
44637,포에버칸,1,3,45,"91,400",강태구,투아너앤드서브,어피칭리워드,박병일,27,11,2,1,2,0,4
45614,포에이스,2,2,0,0,강석대,머스킷맨,남행열차,이관호,42,2,0,0,0,0,6
46083,포춘룰즈,1,2,0,0,남기태,피스룰즈,포춘드림,리카디,34,4,0,0,0,0,6
42547,포트스원,2,4,45,"115,710",조창규,애니기븐새터데이,포트스덕션,휴양마,999,21,2,3,3,0,4
42450,폭스파워,0,4,56,"146,760",말사모,한센,폭스레이,안해양,26,15,4,4,0,0,3
43912,푸른요정,2,3,23,"23,700",우태율,모던카우보이,푸른에너지,안병기,22,15,1,0,1,0,5
43584,풀부스터,1,5,55,"107,190",최몽주,DISCREET CAT,NOONTIME ANGEL,조현수,11,23,1,3,4,1,3
45518,퓨리오사,2,2,39,"84,250",황경호,카우보이칼,로즈어네이티브,이신영,14,4,2,0,1,0,4
43590,프리맥스,1,5,79,"241,520",김호진,레이스데이,STATELY APPEAL,문병기,21,20,4,5,3,1,2
40274,플라이스타,1,5,37,"40,250",오종환,엑톤파크,플라이퀸,최봉주,16,8,1,2,2,0,4
44518,플라이제니,2,3,0,0,오종환,테이크차지인디,플라이톱퀸,휴양마,999,1,0,0,0,0,6
44472,플라잉골드,1,3,42,"52,950",김형순,카우보이칼,파인질주,강성오,9,6,2,1,1,0,4
41330,플라잉바비,2,5,0,"6,870",송암축산,디바인파크,다이나믹바비,휴양마,999,18,0,0,1,0,6
44475,플라잉아테나,2,3,37,"42,600",김형순,올드패션드,쇼우미어게인,이신영,14,10,1,2,0,0,4
45922,플라잉점프,2,2,0,0,김형순,퍼지,허리케인점프,이신영,14,1,0,0,0,0,6
42282,플라잉풀문,2,4,37,"44,240",김형순,올드패션드,벨어브더문,임채덕,35,17,2,0,1,0,4
44794,플래시선더,1,3,38,"40,750",이웅열,콩코드포인트,아테나선더,박종곤,1,6,2,0,0,0,4
38763,플래티넘유로,0,6,85,"303,800",박성구,유로실버,와일드캣,최용건,51,23,6,2,2,0,1
45466,플랜비,2,2,0,0,김길중,퍼지,어제이선트,안해양,26,1,0,0,0,0,6
41712,플로리다파워,2,6,71,"227,550",태립,LOOKIN AT LUCKY,SASSY CITY,이신영,14,21,3,0,5,1,2
46551,피닉스서브,2,2,0,"8,400",권경자,투아너앤드서브,그레이트레드뷰티,박병일,27,1,0,0,1,0,6
39554,피렌체힐,1,6,46,"133,180",안병렬,채플로열,스마트체스넛,신삼영,41,31,2,4,3,0,4
41512,피어나다,2,5,37,"53,800",김창희,티즈원더풀,스윗익스체인지,손영표,2,16,1,1,3,0,4
44498,피엔에스갬블,1,3,39,"64,000",피엔에스커튼월,투아너앤드서브,갬블링걸,조현수,11,14,2,1,2,0,4
44221,피엔에스골드,2,3,28,"33,600",피엔에스커튼월,KLIMT,홀리데이즈,휴양마,999,9,0,2,0,0,5
44467,피엔에스더킹,0,3,27,"16,500",피엔에스커튼월,메니피,어메이징서프라이,최영주,3,13,0,2,1,0,5
44109,피엔에스럭키,2,3,50,"118,300",피엔에스커튼월,미스치비어슬리,컵오럭,이준철,48,11,3,1,0,0,4
45384,피엔에스룩,2,2,29,"33,000",피엔에스홈즈,아치아치아치,리버브룩,휴양마,999,4,1,0,0,0,5
43889,피엔에스린,0,3,29,"15,350",피엔에스홈즈,카우보이칼,아워린다루,휴양마,999,9,1,0,0,0,5
44264,피엔에스빌,1,3,32,"26,350",피엔에스홈즈,PALACE,에스메랄다빌로보,유재길,23,12,1,0,1,0,5
44889,피엔에스싱,2,3,27,"16,450",피엔에스홈즈,메니피,신즈실버댄서,휴양마,999,10,0,2,0,0,5
44470,피엔에스아이,0,3,29,"27,600",피엔에스커튼월,카우보이칼,카우아이콜즈,박천서,54,8,1,0,0,0,5
44367,피엔에스안,2,3,0,0,피엔에스홈즈,선더모카신,천수,휴양마,999,6,0,0,0,0,6
43905,피엔에스얀,2,3,0,"4,450",피엔에스홈즈,메니피,스피닝얀,휴양마,999,8,0,0,0,0,6
44460,피엔에스찬스,2,3,39,"84,500",피엔에스커튼월,카우보이칼,절호찬스,박윤규,4,15,2,1,3,0,4
44441,피엔에스탑,2,3,0,0,피엔에스홈즈,테이크차지인디,탑포인트,박윤규,4,1,0,0,0,0,6
44459,피엔에스헐,2,3,0,"19,150",피엔에스홈즈,올드패션드,잇메익스헐민,유재길,23,8,0,0,1,0,6
43965,하늘아,2,3,27,"17,900",최성룡,피스룰즈,티즈어다이나포머,김윤섭,32,8,0,2,0,0,5
42766,하니,2,4,0,"7,750",황혜정,오피서,마이티엔젤,임채덕,35,15,0,0,1,0,6
46329,하얀왕자,1,2,0,"13,200",이방훈,메니피,라레인빅토리아,박윤규,4,2,0,1,0,0,6
45733,하이그랜드,1,2,0,"14,800",박정재,모던카우보이,뉴하이타임,송문길,40,4,0,1,0,0,6
44014,하이러너,2,3,44,"73,800",황은호,오버애널라이즈,하이와이어액트,휴양마,999,8,2,1,1,0,4
44206,하이로드,2,3,0,0,김은갑,대자연,민아,휴양마,999,3,0,0,0,0,6
44010,하이파크,2,3,27,"15,900",박민지,투아너앤드서브,팬시폴리,휴양마,999,9,0,2,0,0,5
41261,하이퍼카,0,5,46,"82,200",장석은,백광,상왕전,김동균,52,19,1,3,5,0,4
42784,하이하이,0,4,60,"135,440",김경민,TOURIST,릴리울레이,휴양마,999,12,5,1,4,0,3
43699,한강돌풍,0,3,28,"19,050",김학록,티즈원더풀,홈포더홀리데이즈,곽영효,19,7,0,2,1,0,5
43985,한강매직,2,3,39,"68,800",김학록,FED BIZ,디자이어투엑셀,곽영효,19,12,2,0,1,0,4
45276,한강뮤직,2,2,0,0,나기두,콩코드포인트,에브리바디머스트,휴양마,999,1,0,0,0,0,6
44473,한강보스,0,3,46,"82,150",김학록,카우보이칼,블루그라스아타튜,곽영효,19,10,3,0,0,0,4
45953,한강스카이,1,2,0,0,나기두,페더럴리스트,크리스티나즈스타,우창구,5,1,0,0,0,0,6
45347,한강에이스,1,2,44,"151,250",나기두,TAPITURE,퍼링투뮤직,곽영효,19,4,2,0,0,0,4
44400,한강의기상,1,3,39,"55,000",나기두,피스룰즈,대화합,곽영효,19,2,2,0,0,0,4
45814,한강지존,1,2,0,0,나기두,피스룰즈,로즈라인,곽영효,19,4,0,0,0,0,6
46144,한강질주,2,2,0,"3,000",나기두,메니피,마리아즈발라도,김동균,52,3,0,0,0,0,6
43899,한강챔프,0,3,37,"63,400",나기두,LOOKIN AT LUCKY,리퀴드런치,곽영효,19,11,1,3,0,0,4
45568,한강파워,1,2,0,0,나기두,카우보이칼,블랙파워Ⅱ,최영주,3,2,0,0,0,0,6
44048,한강히어로,2,3,28,"17,100",김학록,테이크차지인디,록킹룰러,곽영효,19,10,0,2,1,0,5
44782,함평여왕,2,3,24,"23,600",함평제일,티즈웨이,천둥번쩍,박희철,15,12,1,0,0,0,5
43755,함평파이터,2,3,0,"3,850",함평제일,위드디스팅션,믿음의빛,박희철,15,9,0,0,0,0,6
45155,항구스타,0,3,0,0,김명식,테스타마타,항구로맨스,전승규,25,1,0,0,0,0,6
39502,해들뫼,0,6,56,"217,430",박남성,테스타마타,나필리베이,정호익,10,36,3,5,6,0,3
40582,해피나이스,2,5,0,"4,750",김영표,애니기븐새터데이,해피퀸,유재길,23,12,0,0,1,0,6
43992,해피믹스,2,3,40,"61,200",신기철,BIG BLUE KITTEN,로스바이세,박병일,27,10,2,0,2,0,4
43282,해피삭스,2,4,36,"69,810",김창식,티즈원더풀,쿠마나,강환민,31,15,2,1,3,0,4
44433,해피선샤인,2,3,0,0,손칠규,한센,에스퀸,휴양마,999,1,0,0,0,0,6
45361,해피홀리데이,2,2,0,0,강홍수,케이탑,해피센세이션,휴양마,999,1,0,0,0,0,6
44383,햇무리,0,3,36,"62,400",김조은,커널존,에이스더블,곽영효,19,8,1,3,2,0,4
43568,행복왕자,1,5,129,"907,010",이방훈,DAREDEVIL,FIRST INSTALLMENT,박윤규,4,21,8,5,1,1,1
45764,행복한문막,2,2,30,"36,000",조현영,카우보이칼,행복을찾아,최영주,3,3,1,0,0,0,5
45070,행복한버미,1,3,0,0,허윤범,지롤라모,레디투파티,휴양마,999,2,0,0,0,0,6
44059,허니펀치,2,3,27,"10,500",김봉섭,지롤라모,포리스트플라워,휴양마,999,7,0,0,3,0,5
44106,허밍버드,0,3,0,0,박정배,카우보이칼,팔메토블룹스,김동균,52,6,0,0,0,0,6
38599,허쉬대보,1,6,83,"307,730",박철근,테스타마타,허쉬틸드,전승규,25,22,7,2,0,0,1
45525,헌터블레이드,1,2,0,"2,400",김형란,페더럴리스트,선블레이드,토니,30,3,0,0,0,0,6
43901,헤라블레이드,2,3,29,"29,200",김형란,퍼지,라이파이,토니,30,8,1,0,1,0,5
44149,헤이마마,2,3,0,0,오상철,피스룰즈,그랜드캠프,휴양마,999,4,0,0,0,0,6
45920,헤이큐피드,1,2,0,0,서순배,페더럴리스트,헤이스트,이신영,14,1,0,0,0,0,6
39119,호크의영광,0,6,30,"47,900",오호극,호크윙,샤프터레인,최봉주,16,35,0,1,6,0,5
46592,호크프린스,0,3,36,0,최상일,BODEMEISTER,THEYPLAYINGOURSONG,리카디,34,3,0,0,0,1,4
42869,홀리데이참,1,4,44,"91,190",투애니포,애니기븐새터데이,메긴즈홀리데이,유재길,23,19,2,3,2,0,4
45871,홀리스타,1,2,0,0,강균호,영천에이스,해피투데이,김동균,52,1,0,0,0,0,6
44703,화랑투데이,1,3,34,"44,000",박웅진,카우보이칼,아이스컬린,전승규,25,4,1,2,0,0,5
43706,화수분,2,3,37,"58,100",양순희,카우보이칼,걸즈라이크,휴양마,999,9,1,1,3,0,4
40628,화씨벽,2,5,43,"101,650",장수영,피스룰즈,가문여장군,우창구,5,20,2,3,1,0,4
45881,화이트위치,2,2,0,"12,150",최동근,콩코드포인트,스칼렛위치,홍대유,6,3,0,0,1,0,6
42313,화이트윙,2,4,28,"19,960",구리야마 타다시,콩코드포인트,니케다이아,이신영,14,14,1,0,2,0,5
43410,화이트참,1,4,43,"145,840",김세민,카우보이칼,펠리시티,휴양마,999,13,2,2,3,0,4
39390,화이트코멧,1,6,51,"133,590",백국인,티즈원더풀,레이디엘,휴양마,999,28,3,3,4,0,3
41641,화이트퀸,2,5,62,"326,850",박정재,한센,빛의여왕,박재우,50,15,5,2,0,0,3
42615,황금달빛,2,4,31,"22,480",장석린외1인(신치구),컬러즈플라잉,히어더레이디,박윤규,4,15,1,0,2,0,5
43510,황금럭키,1,5,69,"167,100",송진석,CONSTITUTION,INCLUDING,문병기,21,22,2,5,1,1,2
43837,황금천지,2,3,46,"61,300",송철흠,선더모카신,황금대로,박천서,54,4,2,0,1,0,4
40482,황금해,1,5,51,"127,090",진교원,채플로열,캐롤라이나문댄스,임채덕,35,23,2,3,4,0,3
43780,황우강자,1,3,0,"9,000",남춘우,한센,칼라하리,정호익,10,8,0,1,1,0,6
43097,회두령,1,4,34,"62,320",권태석,콩코드포인트,헬로다이너,최용구,8,20,1,4,1,0,5
42537,후이넘,1,4,0,"8,530",김영근,모던카우보이,포우수,김동균,52,13,0,0,0,0,6
44618,휘파람,2,3,30,"46,800",(주)나스카,페더럴리스트,초원의별,조현수,11,10,1,1,2,0,5
42952,흑룡가무,0,4,29,"31,070",유수현,카우보이칼,하버걸,휴양마,999,11,0,3,1,0,5
38628,흑전사,1,6,120,"514,400",김창희,FLAT OUT,밸러드어브버티,휴양마,999,23,9,4,3,0,1
42825,흥드림,0,4,73,"167,000",임한용,테스타마타,싱가포르드림,정호익,10,20,5,3,2,0,2
44754,흥록대부,0,4,80,"227,490",임한용,ALGORITHMS,VIVID STORM,이준철,48,18,5,2,3,1,2
42942,흥바라기,1,4,85,"461,150",임동현,올드패션드,그랜드마케팅,이준철,48,11,5,4,1,0,1
41593,흥복드림,0,6,80,"289,100",임한용,VERRAZANO,CANDY CAT CAN,박병일,27,29,3,6,4,1,2
40633,흥행질주,1,5,125,"769,830",임한용,컬러즈플라잉,패션드,이준철,48,24,10,2,7,0,1
44556,희망가득,2,3,29,"17,300",최용도,사이먼퓨어,텐자스팔미라,리카디,34,5,0,2,0,0,5
44728,희망오름,2,3,29,"15,350",김근영,연승대로,해운대기상,최영주,3,5,1,0,0,0,5
45073,희망워리어,2,3,30,"22,600",희망홀스,인디밴드,카밀라,신삼영,41,7,1,0,1,0,5
44303,희망챔프,1,3,32,"49,000",박재범,미스치비어슬리,인본챔프,최용건,51,13,1,0,2,0,5
45660,히든돌풍,0,4,57,"98,750",김광명,MAJESTIC CITY,HIDDEN REALITY,이관호,42,12,2,3,0,1,3
44648,히든블레이드,2,3,33,"31,800",김형란,올드패션드,퀸즈블레이드,강환민,31,6,1,1,1,0,5
43514,히든삭스,1,5,80,"238,700",김창식,RUN AWAY AND HIDE,DELIGHTFUL DAWN,강성오,9,24,3,5,3,1,2
45908,히어로사랑,2,2,0,"13,200",임재형,위드디스팅션,지봉사랑,안해양,26,1,0,1,0,0,6
45380,히어로퀸,2,2,0,0,임재형,선더모카신,라이브퀸,안해양,26,1,0,0,0,0,6
42707,히트에이스,2,4,28,"19,240",유수현,메니피,천년나래,이관호,42,12,0,2,1,0,5
45333,히트파워,1,2,30,"33,000",김조은,올드패션드,올콰이어트,우창구,5,2,1,0,0,0,5
